,subject_id,variable,week,value
20597,100057,RBG-16-71-46,28,M
20598,100061,RBG-16-71-46,28,
20599,100063,RBG-16-71-46,28,
20600,100064,RBG-16-71-46,28,
20601,100068,RBG-16-71-46,28,
20602,100069,RBG-16-71-46,28,
20603,100070,RBG-16-71-46,28,
20604,100076,RBG-16-71-46,28,
20605,100078,RBG-16-71-46,28,M
20606,100079,RBG-16-71-46,28,
20607,100108,RBG-16-71-46,28,M
20608,100001,RBG-16-71-46,29,M
20609,100002,RBG-16-71-46,29,
20610,100003,RBG-16-71-46,29,
20611,100004,RBG-16-71-46,29,M
20612,100005,RBG-16-71-46,29,
20613,100006,RBG-16-71-46,29,M
20614,100009,RBG-16-71-46,29,M
20615,100017,RBG-16-71-46,29,
20616,100018,RBG-16-71-46,29,
20617,100019,RBG-16-71-46,29,
20618,100021,RBG-16-71-46,29,M
20619,100034,RBG-16-71-46,29,M
20620,100036,RBG-16-71-46,29,M
20621,100043,RBG-16-71-46,29,M
20622,100050,RBG-16-71-46,29,
20623,100051,RBG-16-71-46,29,
20624,100056,RBG-16-71-46,29,
20625,100057,RBG-16-71-46,29,M
20626,100061,RBG-16-71-46,29,
20627,100063,RBG-16-71-46,29,
20628,100064,RBG-16-71-46,29,
20629,100068,RBG-16-71-46,29,
20630,100069,RBG-16-71-46,29,
20631,100070,RBG-16-71-46,29,
20632,100076,RBG-16-71-46,29,
20633,100078,RBG-16-71-46,29,M
20634,100079,RBG-16-71-46,29,
20635,100108,RBG-16-71-46,29,M
20636,100001,RBG-16-71-46,30,M
20637,100002,RBG-16-71-46,30,M
20638,100003,RBG-16-71-46,30,M
20639,100004,RBG-16-71-46,30,
20640,100005,RBG-16-71-46,30,M
20641,100006,RBG-16-71-46,30,
20642,100009,RBG-16-71-46,30,M
20643,100017,RBG-16-71-46,30,
20644,100018,RBG-16-71-46,30,
20645,100019,RBG-16-71-46,30,
20646,100021,RBG-16-71-46,30,M
20647,100034,RBG-16-71-46,30,
20648,100036,RBG-16-71-46,30,
20649,100043,RBG-16-71-46,30,
20650,100050,RBG-16-71-46,30,M
20651,100051,RBG-16-71-46,30,
20652,100056,RBG-16-71-46,30,
20653,100057,RBG-16-71-46,30,M
20654,100061,RBG-16-71-46,30,
20655,100063,RBG-16-71-46,30,
20656,100064,RBG-16-71-46,30,
20657,100068,RBG-16-71-46,30,
20658,100069,RBG-16-71-46,30,M
20659,100070,RBG-16-71-46,30,
20660,100076,RBG-16-71-46,30,
20661,100078,RBG-16-71-46,30,
20662,100079,RBG-16-71-46,30,M
20663,100108,RBG-16-71-46,30,M
20664,100001,RBG-16-71-46,31,M
20665,100002,RBG-16-71-46,31,
20666,100003,RBG-16-71-46,31,M
20667,100004,RBG-16-71-46,31,
20668,100005,RBG-16-71-46,31,M
20669,100006,RBG-16-71-46,31,M
20670,100009,RBG-16-71-46,31,
20671,100017,RBG-16-71-46,31,
20672,100018,RBG-16-71-46,31,
20673,100019,RBG-16-71-46,31,
20674,100021,RBG-16-71-46,31,
20675,100034,RBG-16-71-46,31,M
20676,100036,RBG-16-71-46,31,M
20677,100043,RBG-16-71-46,31,M
20678,100050,RBG-16-71-46,31,M
20679,100051,RBG-16-71-46,31,M
20680,100056,RBG-16-71-46,31,
20681,100057,RBG-16-71-46,31,M
20682,100061,RBG-16-71-46,31,
20683,100063,RBG-16-71-46,31,M
20684,100064,RBG-16-71-46,31,
20685,100068,RBG-16-71-46,31,M
20686,100069,RBG-16-71-46,31,M
20687,100070,RBG-16-71-46,31,
20688,100076,RBG-16-71-46,31,
20689,100078,RBG-16-71-46,31,
20690,100079,RBG-16-71-46,31,
20691,100108,RBG-16-71-46,31,
20692,100001,RBG-16-71-46,32,M
20693,100002,RBG-16-71-46,32,M
20694,100003,RBG-16-71-46,32,M
20695,100004,RBG-16-71-46,32,
20696,100005,RBG-16-71-46,32,M
20697,100006,RBG-16-71-46,32,
20698,100009,RBG-16-71-46,32,M
20699,100017,RBG-16-71-46,32,
20700,100018,RBG-16-71-46,32,M
20701,100019,RBG-16-71-46,32,M
20702,100021,RBG-16-71-46,32,
20703,100034,RBG-16-71-46,32,M
20704,100036,RBG-16-71-46,32,
20705,100043,RBG-16-71-46,32,M
20706,100050,RBG-16-71-46,32,M
20707,100051,RBG-16-71-46,32,M
20708,100056,RBG-16-71-46,32,M
20709,100057,RBG-16-71-46,32,
20710,100061,RBG-16-71-46,32,M
20711,100063,RBG-16-71-46,32,M
20712,100064,RBG-16-71-46,32,M
20713,100068,RBG-16-71-46,32,
20714,100069,RBG-16-71-46,32,
20715,100070,RBG-16-71-46,32,
20716,100076,RBG-16-71-46,32,
20717,100078,RBG-16-71-46,32,
20718,100079,RBG-16-71-46,32,M
20719,100108,RBG-16-71-46,32,
20720,100001,RBG-16-71-46,33,M
20721,100002,RBG-16-71-46,33,M
20722,100003,RBG-16-71-46,33,
20723,100004,RBG-16-71-46,33,M
20724,100005,RBG-16-71-46,33,
20725,100006,RBG-16-71-46,33,
20726,100009,RBG-16-71-46,33,M
20727,100017,RBG-16-71-46,33,M
20728,100018,RBG-16-71-46,33,M
20729,100019,RBG-16-71-46,33,
20730,100021,RBG-16-71-46,33,
20731,100034,RBG-16-71-46,33,
20732,100036,RBG-16-71-46,33,
20733,100043,RBG-16-71-46,33,
20734,100050,RBG-16-71-46,33,
20735,100051,RBG-16-71-46,33,
20736,100056,RBG-16-71-46,33,
20737,100057,RBG-16-71-46,33,
20738,100061,RBG-16-71-46,33,M
20739,100063,RBG-16-71-46,33,M
20740,100064,RBG-16-71-46,33,M
20741,100068,RBG-16-71-46,33,M
20742,100069,RBG-16-71-46,33,
20743,100070,RBG-16-71-46,33,M
20744,100076,RBG-16-71-46,33,
20745,100078,RBG-16-71-46,33,M
20746,100079,RBG-16-71-46,33,
20747,100108,RBG-16-71-46,33,
20748,100001,RBG-16-71-46,34,M
20749,100002,RBG-16-71-46,34,
20750,100003,RBG-16-71-46,34,
20751,100004,RBG-16-71-46,34,M
20752,100005,RBG-16-71-46,34,M
20753,100006,RBG-16-71-46,34,
20754,100009,RBG-16-71-46,34,
20755,100017,RBG-16-71-46,34,M
20756,100018,RBG-16-71-46,34,M
20757,100019,RBG-16-71-46,34,
20758,100021,RBG-16-71-46,34,
20759,100034,RBG-16-71-46,34,
20760,100036,RBG-16-71-46,34,M
20761,100043,RBG-16-71-46,34,
20762,100050,RBG-16-71-46,34,
20763,100051,RBG-16-71-46,34,M
20764,100056,RBG-16-71-46,34,
20765,100057,RBG-16-71-46,34,
20766,100061,RBG-16-71-46,34,
20767,100063,RBG-16-71-46,34,M
20768,100064,RBG-16-71-46,34,
20769,100068,RBG-16-71-46,34,
20770,100069,RBG-16-71-46,34,M
20771,100070,RBG-16-71-46,34,
20772,100076,RBG-16-71-46,34,
20773,100078,RBG-16-71-46,34,
20774,100079,RBG-16-71-46,34,
20775,100108,RBG-16-71-46,34,
20776,100001,RBG-16-71-46,35,M
20777,100002,RBG-16-71-46,35,
20778,100003,RBG-16-71-46,35,
20779,100004,RBG-16-71-46,35,
20780,100005,RBG-16-71-46,35,
20781,100006,RBG-16-71-46,35,
20782,100009,RBG-16-71-46,35,
20783,100017,RBG-16-71-46,35,M
20784,100018,RBG-16-71-46,35,M
20785,100019,RBG-16-71-46,35,
20786,100021,RBG-16-71-46,35,
20787,100034,RBG-16-71-46,35,
20788,100036,RBG-16-71-46,35,
20789,100043,RBG-16-71-46,35,
20790,100050,RBG-16-71-46,35,
20791,100051,RBG-16-71-46,35,M
20792,100056,RBG-16-71-46,35,
20793,100057,RBG-16-71-46,35,
20794,100061,RBG-16-71-46,35,
20795,100063,RBG-16-71-46,35,
20796,100064,RBG-16-71-46,35,M
20797,100068,RBG-16-71-46,35,M
20798,100069,RBG-16-71-46,35,
20799,100070,RBG-16-71-46,35,
20800,100076,RBG-16-71-46,35,
20801,100078,RBG-16-71-46,35,
20802,100079,RBG-16-71-46,35,
20803,100108,RBG-16-71-46,35,
20804,100001,RBG-16-71-46,36,M
20805,100002,RBG-16-71-46,36,
20806,100003,RBG-16-71-46,36,M
20807,100004,RBG-16-71-46,36,
20808,100005,RBG-16-71-46,36,
20809,100006,RBG-16-71-46,36,
20810,100009,RBG-16-71-46,36,
20811,100017,RBG-16-71-46,36,
20812,100018,RBG-16-71-46,36,M
20813,100019,RBG-16-71-46,36,
20814,100021,RBG-16-71-46,36,
20815,100034,RBG-16-71-46,36,
20816,100036,RBG-16-71-46,36,M
20817,100043,RBG-16-71-46,36,
20818,100050,RBG-16-71-46,36,
20819,100051,RBG-16-71-46,36,M
20820,100056,RBG-16-71-46,36,
20821,100057,RBG-16-71-46,36,
20822,100061,RBG-16-71-46,36,
20823,100063,RBG-16-71-46,36,
20824,100064,RBG-16-71-46,36,
20825,100068,RBG-16-71-46,36,
20826,100069,RBG-16-71-46,36,
20827,100070,RBG-16-71-46,36,
20828,100076,RBG-16-71-46,36,
20829,100078,RBG-16-71-46,36,
20830,100079,RBG-16-71-46,36,
20831,100108,RBG-16-71-46,36,
20832,100001,Saccharimonadia,25,
20833,100002,Saccharimonadia,25,
20834,100003,Saccharimonadia,25,
20835,100004,Saccharimonadia,25,M
20836,100005,Saccharimonadia,25,
20837,100006,Saccharimonadia,25,
20838,100009,Saccharimonadia,25,
20839,100017,Saccharimonadia,25,
20840,100018,Saccharimonadia,25,
20841,100019,Saccharimonadia,25,
20842,100021,Saccharimonadia,25,
20843,100034,Saccharimonadia,25,
20844,100036,Saccharimonadia,25,
20845,100043,Saccharimonadia,25,
20846,100050,Saccharimonadia,25,
20847,100051,Saccharimonadia,25,
20848,100056,Saccharimonadia,25,
20849,100057,Saccharimonadia,25,
20850,100061,Saccharimonadia,25,
20851,100063,Saccharimonadia,25,
20852,100064,Saccharimonadia,25,
20853,100068,Saccharimonadia,25,
20854,100069,Saccharimonadia,25,
20855,100070,Saccharimonadia,25,
20856,100076,Saccharimonadia,25,
20857,100078,Saccharimonadia,25,
20858,100079,Saccharimonadia,25,
20859,100108,Saccharimonadia,25,
20860,100001,Saccharimonadia,26,
20861,100002,Saccharimonadia,26,
20862,100003,Saccharimonadia,26,M
20863,100004,Saccharimonadia,26,
20864,100005,Saccharimonadia,26,
20865,100006,Saccharimonadia,26,
20866,100009,Saccharimonadia,26,
20867,100017,Saccharimonadia,26,
20868,100018,Saccharimonadia,26,
20869,100019,Saccharimonadia,26,
20870,100021,Saccharimonadia,26,
20871,100034,Saccharimonadia,26,M
20872,100036,Saccharimonadia,26,
20873,100043,Saccharimonadia,26,M
20874,100050,Saccharimonadia,26,
20875,100051,Saccharimonadia,26,
20876,100056,Saccharimonadia,26,
20877,100057,Saccharimonadia,26,
20878,100061,Saccharimonadia,26,
20879,100063,Saccharimonadia,26,
20880,100064,Saccharimonadia,26,
20881,100068,Saccharimonadia,26,
20882,100069,Saccharimonadia,26,
20883,100070,Saccharimonadia,26,
20884,100076,Saccharimonadia,26,
20885,100078,Saccharimonadia,26,
20886,100079,Saccharimonadia,26,
20887,100108,Saccharimonadia,26,
20888,100001,Saccharimonadia,27,
20889,100002,Saccharimonadia,27,
20890,100003,Saccharimonadia,27,A
20891,100004,Saccharimonadia,27,A
20892,100005,Saccharimonadia,27,
20893,100006,Saccharimonadia,27,
20894,100009,Saccharimonadia,27,
20895,100017,Saccharimonadia,27,
20896,100018,Saccharimonadia,27,
20897,100019,Saccharimonadia,27,
20898,100021,Saccharimonadia,27,
20899,100034,Saccharimonadia,27,
20900,100036,Saccharimonadia,27,
20901,100043,Saccharimonadia,27,A
20902,100050,Saccharimonadia,27,
20903,100051,Saccharimonadia,27,
20904,100056,Saccharimonadia,27,
20905,100057,Saccharimonadia,27,
20906,100061,Saccharimonadia,27,
20907,100063,Saccharimonadia,27,
20908,100064,Saccharimonadia,27,
20909,100068,Saccharimonadia,27,
20910,100069,Saccharimonadia,27,
20911,100070,Saccharimonadia,27,
20912,100076,Saccharimonadia,27,A
20913,100078,Saccharimonadia,27,
20914,100079,Saccharimonadia,27,
20915,100108,Saccharimonadia,27,
20916,100001,Saccharimonadia,28,M
20917,100002,Saccharimonadia,28,
20918,100003,Saccharimonadia,28,M
20919,100004,Saccharimonadia,28,
20920,100005,Saccharimonadia,28,
20921,100006,Saccharimonadia,28,
20922,100009,Saccharimonadia,28,
20923,100017,Saccharimonadia,28,
20924,100018,Saccharimonadia,28,
20925,100019,Saccharimonadia,28,
20926,100021,Saccharimonadia,28,
20927,100034,Saccharimonadia,28,
20928,100036,Saccharimonadia,28,
20929,100043,Saccharimonadia,28,
20930,100050,Saccharimonadia,28,
20931,100051,Saccharimonadia,28,
20932,100056,Saccharimonadia,28,
20933,100057,Saccharimonadia,28,M
20934,100061,Saccharimonadia,28,
20935,100063,Saccharimonadia,28,
20936,100064,Saccharimonadia,28,
20937,100068,Saccharimonadia,28,
20938,100069,Saccharimonadia,28,
20939,100070,Saccharimonadia,28,
20940,100076,Saccharimonadia,28,
20941,100078,Saccharimonadia,28,M
20942,100079,Saccharimonadia,28,
20943,100108,Saccharimonadia,28,M
20944,100001,Saccharimonadia,29,M
20945,100002,Saccharimonadia,29,
20946,100003,Saccharimonadia,29,
20947,100004,Saccharimonadia,29,M
20948,100005,Saccharimonadia,29,
20949,100006,Saccharimonadia,29,M
20950,100009,Saccharimonadia,29,M
20951,100017,Saccharimonadia,29,
20952,100018,Saccharimonadia,29,
20953,100019,Saccharimonadia,29,
20954,100021,Saccharimonadia,29,M
20955,100034,Saccharimonadia,29,M
20956,100036,Saccharimonadia,29,M
20957,100043,Saccharimonadia,29,M
20958,100050,Saccharimonadia,29,
20959,100051,Saccharimonadia,29,
20960,100056,Saccharimonadia,29,
20961,100057,Saccharimonadia,29,M
20962,100061,Saccharimonadia,29,
20963,100063,Saccharimonadia,29,
20964,100064,Saccharimonadia,29,
20965,100068,Saccharimonadia,29,
20966,100069,Saccharimonadia,29,
20967,100070,Saccharimonadia,29,
20968,100076,Saccharimonadia,29,
20969,100078,Saccharimonadia,29,M
20970,100079,Saccharimonadia,29,
20971,100108,Saccharimonadia,29,M
20972,100001,Saccharimonadia,30,M
20973,100002,Saccharimonadia,30,M
20974,100003,Saccharimonadia,30,M
20975,100004,Saccharimonadia,30,
20976,100005,Saccharimonadia,30,M
20977,100006,Saccharimonadia,30,
20978,100009,Saccharimonadia,30,M
20979,100017,Saccharimonadia,30,
20980,100018,Saccharimonadia,30,
20981,100019,Saccharimonadia,30,
20982,100021,Saccharimonadia,30,M
20983,100034,Saccharimonadia,30,
20984,100036,Saccharimonadia,30,
20985,100043,Saccharimonadia,30,
20986,100050,Saccharimonadia,30,M
20987,100051,Saccharimonadia,30,
20988,100056,Saccharimonadia,30,
20989,100057,Saccharimonadia,30,M
20990,100061,Saccharimonadia,30,
20991,100063,Saccharimonadia,30,
20992,100064,Saccharimonadia,30,
20993,100068,Saccharimonadia,30,
20994,100069,Saccharimonadia,30,M
20995,100070,Saccharimonadia,30,
20996,100076,Saccharimonadia,30,
20997,100078,Saccharimonadia,30,
20998,100079,Saccharimonadia,30,M
20999,100108,Saccharimonadia,30,M
21000,100001,Saccharimonadia,31,M
21001,100002,Saccharimonadia,31,
21002,100003,Saccharimonadia,31,M
21003,100004,Saccharimonadia,31,
21004,100005,Saccharimonadia,31,M
21005,100006,Saccharimonadia,31,M
21006,100009,Saccharimonadia,31,
21007,100017,Saccharimonadia,31,
21008,100018,Saccharimonadia,31,
21009,100019,Saccharimonadia,31,
21010,100021,Saccharimonadia,31,
21011,100034,Saccharimonadia,31,M
21012,100036,Saccharimonadia,31,M
21013,100043,Saccharimonadia,31,M
21014,100050,Saccharimonadia,31,M
21015,100051,Saccharimonadia,31,M
21016,100056,Saccharimonadia,31,
21017,100057,Saccharimonadia,31,M
21018,100061,Saccharimonadia,31,
21019,100063,Saccharimonadia,31,M
21020,100064,Saccharimonadia,31,
21021,100068,Saccharimonadia,31,M
21022,100069,Saccharimonadia,31,M
21023,100070,Saccharimonadia,31,
21024,100076,Saccharimonadia,31,
21025,100078,Saccharimonadia,31,
21026,100079,Saccharimonadia,31,
21027,100108,Saccharimonadia,31,
21028,100001,Saccharimonadia,32,M
21029,100002,Saccharimonadia,32,M
21030,100003,Saccharimonadia,32,M
21031,100004,Saccharimonadia,32,
21032,100005,Saccharimonadia,32,M
21033,100006,Saccharimonadia,32,
21034,100009,Saccharimonadia,32,M
21035,100017,Saccharimonadia,32,
21036,100018,Saccharimonadia,32,M
21037,100019,Saccharimonadia,32,M
21038,100021,Saccharimonadia,32,
21039,100034,Saccharimonadia,32,M
21040,100036,Saccharimonadia,32,
21041,100043,Saccharimonadia,32,M
21042,100050,Saccharimonadia,32,M
21043,100051,Saccharimonadia,32,M
21044,100056,Saccharimonadia,32,M
21045,100057,Saccharimonadia,32,
21046,100061,Saccharimonadia,32,M
21047,100063,Saccharimonadia,32,M
21048,100064,Saccharimonadia,32,M
21049,100068,Saccharimonadia,32,
21050,100069,Saccharimonadia,32,
21051,100070,Saccharimonadia,32,
21052,100076,Saccharimonadia,32,
21053,100078,Saccharimonadia,32,
21054,100079,Saccharimonadia,32,M
21055,100108,Saccharimonadia,32,
21056,100001,Saccharimonadia,33,M
21057,100002,Saccharimonadia,33,M
21058,100003,Saccharimonadia,33,
21059,100004,Saccharimonadia,33,M
21060,100005,Saccharimonadia,33,
21061,100006,Saccharimonadia,33,
21062,100009,Saccharimonadia,33,M
21063,100017,Saccharimonadia,33,M
21064,100018,Saccharimonadia,33,M
21065,100019,Saccharimonadia,33,
21066,100021,Saccharimonadia,33,
21067,100034,Saccharimonadia,33,
21068,100036,Saccharimonadia,33,
21069,100043,Saccharimonadia,33,
21070,100050,Saccharimonadia,33,
21071,100051,Saccharimonadia,33,
21072,100056,Saccharimonadia,33,
21073,100057,Saccharimonadia,33,
21074,100061,Saccharimonadia,33,M
21075,100063,Saccharimonadia,33,M
21076,100064,Saccharimonadia,33,M
21077,100068,Saccharimonadia,33,M
21078,100069,Saccharimonadia,33,
21079,100070,Saccharimonadia,33,M
21080,100076,Saccharimonadia,33,
21081,100078,Saccharimonadia,33,M
21082,100079,Saccharimonadia,33,
21083,100108,Saccharimonadia,33,
21084,100001,Saccharimonadia,34,M
21085,100002,Saccharimonadia,34,
21086,100003,Saccharimonadia,34,
21087,100004,Saccharimonadia,34,M
21088,100005,Saccharimonadia,34,M
21089,100006,Saccharimonadia,34,
21090,100009,Saccharimonadia,34,
21091,100017,Saccharimonadia,34,M
21092,100018,Saccharimonadia,34,M
21093,100019,Saccharimonadia,34,
21094,100021,Saccharimonadia,34,
21095,100034,Saccharimonadia,34,
21096,100036,Saccharimonadia,34,M
21097,100043,Saccharimonadia,34,
21098,100050,Saccharimonadia,34,
21099,100051,Saccharimonadia,34,M
21100,100056,Saccharimonadia,34,
21101,100057,Saccharimonadia,34,
21102,100061,Saccharimonadia,34,
21103,100063,Saccharimonadia,34,M
21104,100064,Saccharimonadia,34,
21105,100068,Saccharimonadia,34,
21106,100069,Saccharimonadia,34,M
21107,100070,Saccharimonadia,34,
21108,100076,Saccharimonadia,34,
21109,100078,Saccharimonadia,34,
21110,100079,Saccharimonadia,34,
21111,100108,Saccharimonadia,34,
21112,100001,Saccharimonadia,35,A
21113,100002,Saccharimonadia,35,
21114,100003,Saccharimonadia,35,
21115,100004,Saccharimonadia,35,
21116,100005,Saccharimonadia,35,
21117,100006,Saccharimonadia,35,
21118,100009,Saccharimonadia,35,
21119,100017,Saccharimonadia,35,A
21120,100018,Saccharimonadia,35,A
21121,100019,Saccharimonadia,35,
21122,100021,Saccharimonadia,35,
21123,100034,Saccharimonadia,35,
21124,100036,Saccharimonadia,35,
21125,100043,Saccharimonadia,35,
21126,100050,Saccharimonadia,35,
21127,100051,Saccharimonadia,35,Z
21128,100056,Saccharimonadia,35,
21129,100057,Saccharimonadia,35,
21130,100061,Saccharimonadia,35,
21131,100063,Saccharimonadia,35,
21132,100064,Saccharimonadia,35,A
21133,100068,Saccharimonadia,35,A
21134,100069,Saccharimonadia,35,
21135,100070,Saccharimonadia,35,
21136,100076,Saccharimonadia,35,
21137,100078,Saccharimonadia,35,
21138,100079,Saccharimonadia,35,
21139,100108,Saccharimonadia,35,
21140,100001,Saccharimonadia,36,M
21141,100002,Saccharimonadia,36,
21142,100003,Saccharimonadia,36,M
21143,100004,Saccharimonadia,36,
21144,100005,Saccharimonadia,36,
21145,100006,Saccharimonadia,36,
21146,100009,Saccharimonadia,36,
21147,100017,Saccharimonadia,36,
21148,100018,Saccharimonadia,36,M
21149,100019,Saccharimonadia,36,
21150,100021,Saccharimonadia,36,
21151,100034,Saccharimonadia,36,
21152,100036,Saccharimonadia,36,M
21153,100043,Saccharimonadia,36,
21154,100050,Saccharimonadia,36,
21155,100051,Saccharimonadia,36,M
21156,100056,Saccharimonadia,36,
21157,100057,Saccharimonadia,36,
21158,100061,Saccharimonadia,36,
21159,100063,Saccharimonadia,36,
21160,100064,Saccharimonadia,36,
21161,100068,Saccharimonadia,36,
21162,100069,Saccharimonadia,36,
21163,100070,Saccharimonadia,36,
21164,100076,Saccharimonadia,36,
21165,100078,Saccharimonadia,36,
21166,100079,Saccharimonadia,36,
21167,100108,Saccharimonadia,36,
21168,100001,Spirochaetia,25,
21169,100002,Spirochaetia,25,
21170,100003,Spirochaetia,25,
21171,100004,Spirochaetia,25,M
21172,100005,Spirochaetia,25,
21173,100006,Spirochaetia,25,
21174,100009,Spirochaetia,25,
21175,100017,Spirochaetia,25,
21176,100018,Spirochaetia,25,
21177,100019,Spirochaetia,25,
21178,100021,Spirochaetia,25,
21179,100034,Spirochaetia,25,
21180,100036,Spirochaetia,25,
21181,100043,Spirochaetia,25,
21182,100050,Spirochaetia,25,
21183,100051,Spirochaetia,25,
21184,100056,Spirochaetia,25,
21185,100057,Spirochaetia,25,
21186,100061,Spirochaetia,25,
21187,100063,Spirochaetia,25,
21188,100064,Spirochaetia,25,
21189,100068,Spirochaetia,25,
21190,100069,Spirochaetia,25,
21191,100070,Spirochaetia,25,
21192,100076,Spirochaetia,25,
21193,100078,Spirochaetia,25,
21194,100079,Spirochaetia,25,
21195,100108,Spirochaetia,25,
21196,100001,Spirochaetia,26,
21197,100002,Spirochaetia,26,
21198,100003,Spirochaetia,26,M
21199,100004,Spirochaetia,26,
21200,100005,Spirochaetia,26,
21201,100006,Spirochaetia,26,
21202,100009,Spirochaetia,26,
21203,100017,Spirochaetia,26,
21204,100018,Spirochaetia,26,
21205,100019,Spirochaetia,26,
21206,100021,Spirochaetia,26,
21207,100034,Spirochaetia,26,M
21208,100036,Spirochaetia,26,
21209,100043,Spirochaetia,26,M
21210,100050,Spirochaetia,26,
21211,100051,Spirochaetia,26,
21212,100056,Spirochaetia,26,
21213,100057,Spirochaetia,26,
21214,100061,Spirochaetia,26,
21215,100063,Spirochaetia,26,
21216,100064,Spirochaetia,26,
21217,100068,Spirochaetia,26,
21218,100069,Spirochaetia,26,
21219,100070,Spirochaetia,26,
21220,100076,Spirochaetia,26,
21221,100078,Spirochaetia,26,
21222,100079,Spirochaetia,26,
21223,100108,Spirochaetia,26,
21224,100001,Spirochaetia,27,
21225,100002,Spirochaetia,27,
21226,100003,Spirochaetia,27,M
21227,100004,Spirochaetia,27,M
21228,100005,Spirochaetia,27,
21229,100006,Spirochaetia,27,
21230,100009,Spirochaetia,27,
21231,100017,Spirochaetia,27,
21232,100018,Spirochaetia,27,
21233,100019,Spirochaetia,27,
21234,100021,Spirochaetia,27,
21235,100034,Spirochaetia,27,
21236,100036,Spirochaetia,27,
21237,100043,Spirochaetia,27,M
21238,100050,Spirochaetia,27,
21239,100051,Spirochaetia,27,
21240,100056,Spirochaetia,27,
21241,100057,Spirochaetia,27,
21242,100061,Spirochaetia,27,
21243,100063,Spirochaetia,27,
21244,100064,Spirochaetia,27,
21245,100068,Spirochaetia,27,
21246,100069,Spirochaetia,27,
21247,100070,Spirochaetia,27,
21248,100076,Spirochaetia,27,M
21249,100078,Spirochaetia,27,
21250,100079,Spirochaetia,27,
21251,100108,Spirochaetia,27,
21252,100001,Spirochaetia,28,M
21253,100002,Spirochaetia,28,
21254,100003,Spirochaetia,28,M
21255,100004,Spirochaetia,28,
21256,100005,Spirochaetia,28,
21257,100006,Spirochaetia,28,
21258,100009,Spirochaetia,28,
21259,100017,Spirochaetia,28,
21260,100018,Spirochaetia,28,
21261,100019,Spirochaetia,28,
21262,100021,Spirochaetia,28,
21263,100034,Spirochaetia,28,
21264,100036,Spirochaetia,28,
21265,100043,Spirochaetia,28,
21266,100050,Spirochaetia,28,
21267,100051,Spirochaetia,28,
21268,100056,Spirochaetia,28,
21269,100057,Spirochaetia,28,M
21270,100061,Spirochaetia,28,
21271,100063,Spirochaetia,28,
21272,100064,Spirochaetia,28,
21273,100068,Spirochaetia,28,
21274,100069,Spirochaetia,28,
21275,100070,Spirochaetia,28,
21276,100076,Spirochaetia,28,
21277,100078,Spirochaetia,28,M
21278,100079,Spirochaetia,28,
21279,100108,Spirochaetia,28,M
21280,100001,Spirochaetia,29,A
21281,100002,Spirochaetia,29,
21282,100003,Spirochaetia,29,
21283,100004,Spirochaetia,29,A
21284,100005,Spirochaetia,29,
21285,100006,Spirochaetia,29,A
21286,100009,Spirochaetia,29,A
21287,100017,Spirochaetia,29,
21288,100018,Spirochaetia,29,
21289,100019,Spirochaetia,29,
21290,100021,Spirochaetia,29,A
21291,100034,Spirochaetia,29,A
21292,100036,Spirochaetia,29,Z
21293,100043,Spirochaetia,29,A
21294,100050,Spirochaetia,29,
21295,100051,Spirochaetia,29,
21296,100056,Spirochaetia,29,
21297,100057,Spirochaetia,29,A
21298,100061,Spirochaetia,29,
21299,100063,Spirochaetia,29,
21300,100064,Spirochaetia,29,
21301,100068,Spirochaetia,29,
21302,100069,Spirochaetia,29,
21303,100070,Spirochaetia,29,
21304,100076,Spirochaetia,29,
21305,100078,Spirochaetia,29,A
21306,100079,Spirochaetia,29,
21307,100108,Spirochaetia,29,A
21308,100001,Spirochaetia,30,M
21309,100002,Spirochaetia,30,M
21310,100003,Spirochaetia,30,M
21311,100004,Spirochaetia,30,
21312,100005,Spirochaetia,30,M
21313,100006,Spirochaetia,30,
21314,100009,Spirochaetia,30,M
21315,100017,Spirochaetia,30,
21316,100018,Spirochaetia,30,
21317,100019,Spirochaetia,30,
21318,100021,Spirochaetia,30,M
21319,100034,Spirochaetia,30,
21320,100036,Spirochaetia,30,
21321,100043,Spirochaetia,30,
21322,100050,Spirochaetia,30,M
21323,100051,Spirochaetia,30,
21324,100056,Spirochaetia,30,
21325,100057,Spirochaetia,30,M
21326,100061,Spirochaetia,30,
21327,100063,Spirochaetia,30,
21328,100064,Spirochaetia,30,
21329,100068,Spirochaetia,30,
21330,100069,Spirochaetia,30,M
21331,100070,Spirochaetia,30,
21332,100076,Spirochaetia,30,
21333,100078,Spirochaetia,30,
21334,100079,Spirochaetia,30,M
21335,100108,Spirochaetia,30,M
21336,100001,Spirochaetia,31,M
21337,100002,Spirochaetia,31,
21338,100003,Spirochaetia,31,M
21339,100004,Spirochaetia,31,
21340,100005,Spirochaetia,31,M
21341,100006,Spirochaetia,31,M
21342,100009,Spirochaetia,31,
21343,100017,Spirochaetia,31,
21344,100018,Spirochaetia,31,
21345,100019,Spirochaetia,31,
21346,100021,Spirochaetia,31,
21347,100034,Spirochaetia,31,M
21348,100036,Spirochaetia,31,M
21349,100043,Spirochaetia,31,M
21350,100050,Spirochaetia,31,M
21351,100051,Spirochaetia,31,M
21352,100056,Spirochaetia,31,
21353,100057,Spirochaetia,31,M
21354,100061,Spirochaetia,31,
21355,100063,Spirochaetia,31,M
21356,100064,Spirochaetia,31,
21357,100068,Spirochaetia,31,M
